strain,strain_rate
0.3588560012031748,1
0.3589149332883292,1
0.35897386190069736,1
0.3590306046900136,1
0.3590851620281528,1
0.35914189850251976,1
0.35919863175804195,1
0.35926627104864073,1
0.3593120886140124,1
0.3593688122151909,1
0.3594277140879602,1
0.3594866124915034,1
0.35954550742622876,1
0.35960221778897217,1
0.3596523819676151,1
0.35971126714045476,1
0.35977232958336386,1
0.3598290270847638,1
0.3598857213717393,1
0.3599358713310302,1
0.3599947398134069,1
0.36005360483048926,1
0.36010810638652213,1
0.3601691446030044,1
0.36022363986247535,1
0.36028031178220826,1
0.3603435189808753,1
0.3603936459874644,1
0.3604437704814626,1
0.3605113256070156,1
0.36056798122585176,1
0.36062027587132767,1
0.3606747465524971,1
0.3607335715557548,1
0.36079675011253803,1
0.3608555679395848,1
0.3609122040590673,1
0.360957946275547,1
0.3610189326429348,1
0.3610733816139172,1
0.3611365387063163,1
0.36118662597795326,1
0.36124324335122715,1
0.36130638971690265,1
0.361354291196632,1
0.3614239619804347,1
0.3614718578287447,1
0.36152192830839763,1
0.36158505707913824,1
0.3616438285593149,1
0.361713479174445,1
0.36177006672737494,1
0.3618114171449656,1
0.36187670379691517,1
0.3619463381945949,1
0.36198985723091626,1
0.3620355501808284,1
0.3620921195119982,1
0.36214868564325964,1
0.36222047650996947,1
0.36226180830750604,1
0.3623183648412147,1
0.36237926830055006,1
0.36243146831361195,1
0.36248801525302393,1
0.3625423842948699,1
0.36260544868036637,1
0.36265981133801795,1
0.36272286831871836,1
0.36277070199668077,1
0.36282940383808737,1
0.3628837543226354,1
0.3629402756931631,1
0.36299896758141764,1
0.36305548244049335,1
0.3631098206392823,1
0.3631685025777593,1
0.36323152749109366,1
0.3632836830363266,1
0.3633358358615004,1
0.3633945045388536,1
0.3634575152104921,1
0.3635096589708512,1
0.3635596275232617,1
0.3636204554346021,1
0.363676935182283,1
0.36373775595867897,1
0.3637964010613409,1
0.3638463552880763,1
0.36390282227879167,1
0.3639636293185281,1
0.364022261176708,1
0.3640743754981697,1
0.36413517210747465,1
0.36418510941445287,1
0.36424155728052143,1
0.3643045146030758,1
0.3643544434544729,1
0.36441305240364213,1
0.36446948740464474,1
0.3645302599979601,1
0.36458451812122844,1
0.3646366031500498,1
0.3646930255367317,1
0.364753784546986,1
0.3648123700965516,1
0.3648666129156292,1
0.3649251918556493,1
0.36497508972773235,1
0.36503149301996396,1
0.36509656978888194,1
0.36514862815499866,1
0.365202852738052,1
0.36525924318552516,1
0.36531563045329507,1
0.36537201454172014,1
0.3654283954511591,1
0.36548043654628903,1
0.36554114773451235,1
0.365606191346277,1
0.3656538873062213,1
0.3657124201480401,1
0.3657752849399837,1
0.36582514041331227,1
0.3658858306783955,1
0.3659400153027631,1
0.36599636419779785,1
0.3660570440724692,1
0.36611121942074865,1
0.3661653918342187,1
0.36622389474475525,1
0.36627806105484023,1
0.3663365573744634,1
0.3663950502724675,1
0.36644704108743525,1
0.36650336142017337,1
0.3665683424782177,1
0.366622490134558,1
0.36667230338900897,1
0.366730776652126,1
0.36678708100749935,1
0.36685420898050886,1
0.36690834116047905,1
0.3669559750550353,1
0.3670122667325422,1
0.36706855524147447,1
0.3671226758199717,1
0.36718328739073913,1
0.3672309081906476,1
0.3672936775985904,1
0.36734995026999884,1
0.3674062197749718,1
0.36746681416265176,1
0.3675144214630237,1
0.3675706817143055,1
0.3676312661376361,1
0.3676896833555867,1
0.3677437703296177,1
0.3678021809759481,1
0.3678627513760774,1
0.3679189920341944,1
0.36797522952947775,1
0.36802064981310273,1
0.3680790442894344,1
0.368143923041882,1
0.3681958230133487,1
0.36825636957583613,1
0.3683104259090352,1
0.36836447932030514,1
0.36841852980996165,1
0.36848122471818273,1
0.36853743060468325,1
0.3685871485633607,1
0.3686455099696277,1
0.3687103519820871,1
0.36876006134442346,1
0.36882273484468325,1
0.36887027763860936,1
0.368926461662913,1
0.36898912473547674,1
0.3690453020830564,1
0.36909715529526654,1
0.36914900581886045,1
0.36920733444451426,1
0.3692678197962765,1
0.3693218214833023,1
0.3693758202543035,1
0.3694298161095947,1
0.36949244764934686,1
0.36955075624653405,1
0.369606902052889,1
0.3696544075808139,1
0.36971486589806146,1
0.3697817976288006,1
0.3698292948491427,1
0.3698832662248969,1
0.36993939336583825,1
0.3699933587999115,1
0.3700494797621849,1
0.3701142308052389,1
0.3701617122389282,1
0.3702199818264283,1
0.37028256389798014,1
0.37033435299552353,1
0.3703926125244793,1
0.3704487110853502,1
0.37050049157921827,1
0.3705630560988995,1
0.37061483067241807,1
0.3706687596695135,1
0.3707248427415001,1
0.3707744520680636,1
0.37084562636856355,1
0.37090816929945347,1
0.3709534565662993,1
0.3709987417823013,1
0.37105911888042364,1
0.3711173362013869,1
0.37117770613976325,1
0.3712251371061564,1
0.37127903320096634,1
0.37133939337878846,1
0.3713954388532389,1
0.37145794740777044,1
0.37150752037973406,1
0.3715614012577469,1
0.371621744394703,1
0.3716863937152612,1
0.37174457453047716,1
0.37179413329587063,1
0.3718479987335566,1
0.3719018612699133,1
0.3719664924842271,1
0.37201604025313345,1
0.37207204781847775,1
0.37213020620100173,1
0.3721862073727332,1
0.37225297390205087,1
0.37230035389607263,1
0.3723498851260616,1
0.37241018070361465,1
0.3724683194247729,1
0.37251999545055353,1
0.37257597479849486,1
0.3726341038816756,1
0.3726943823250461,1
0.3727589623397067,1
0.3728041658686032,1
0.3728601293115749,1
0.372916089622815,1
0.3729720468026738,1
0.3730344568864419,1
0.3730861036655235,1
0.3731334442032347,1
0.37320229916673664,1
0.37325393727825623,1
0.3733098755568348,1
0.3733658107064975,1
0.37342389389670083,1
0.3734841247529866,1
0.37355510646232054,1
0.3735981232281117,1
0.37364974090459635,1
0.37370565704760145,1
0.37376157006416627,1
0.37381532963203823,1
0.3738733867193736,1
0.37392284009828575,1
0.3739830409110149,1
0.3740410882626209,1
0.3740969825278837,1
0.37414857446149635,1
0.37420661220539214,1
0.37426249721983995,1
0.3743183791113276,1
0.37437425788020395,1
0.37442798452121645,1
0.374492452680415,1
0.3745461729717639,1
0.3746020390136049,1
0.37465360489762733,1
0.37471591012666766,1
0.37476102528311206,1
0.3748254719760523,1
0.3748791743809663,1
0.3749350218229532,1
0.3749908661461775,1
0.37504455966999967,1
0.37510469299418797,1
0.3751605278433088,1
0.37520347560595174,1
0.3752464215241635,1
0.37530439558830125,1
0.3753816891126453,1
0.37543536165646835,1
0.37550405830925093,1
0.37555557770202047,1
0.3756242660971431,1
0.3756607548881125,1
0.37571870493733256,1
0.37578094384246313,1
0.3758431788741534,1
0.37590111835316486,1
0.3759526172942293,1
0.37600196795752294,1
0.376062043738848,1
0.376126406642667,1
0.3761693129438929,1
0.37622079807542735,1
0.376285150762496,1
0.37634735442373785,1
0.3764159884563788,1
0.3764567376845619,1
0.37650391892702434,1
0.37655967570738497,1
0.37661542937910025,1
0.37666903574754973,1
0.3767247833225447,1
0.3767783838294039,1
0.37683841298644105,1
0.3769005822433347,1
0.3769455989477551,1
0.37699918762040874,1
0.37705920352464123,1
0.37711707259267613,1
0.37716850895305065,1
0.3772263716962108,1
0.3772799453251405,1
0.37733994438231616,1
0.37739565456936686,1
0.3774492191302093,1
0.3775070656334578,1
0.37756062422710757,1
0.37761846428650625,1
0.37767844303690984,1
0.377727708605107,1
0.37778768080372727,1
0.3778390826829055,1
0.37789690663895836,1
0.3779675758226194,1
0.37801040320045554,1
0.37806179363285314,1
0.3781238868819451,1
0.3781774124505869,1
0.3782394985211686,1
0.3782930179021549,1
0.3783379719687395,1
0.3784021885584753,1
0.37845355886131443,1
0.3785070667874564,1
0.3785627119936361,1
0.3786183541035993,1
0.37867827291362965,1
0.3787381881336114,1
0.37878954117939323,1
0.3788430311313186,1
0.3789029364808841,1
0.37895642036780636,1
0.3790077622082087,1
0.3790676576906097,1
0.3791168548675574,1
0.3791852990876836,1
0.379232351771727,1
0.37929223380414107,1
0.37934141993409004,1
0.3793948803749804,1
0.3794590291316926,1
0.379514621392409,1
0.37956807257492214,1
0.3796215209005592,1
0.37967710412897565,1
0.3797348219040355,1
0.3797968113594353,1
0.37984597267803727,1
0.379901543432446,1
0.37995924825519606,1
0.38001267567779506,1
0.3800703740882198,1
0.38012806916973,1
0.38018148757366504,1
0.3802370396869031,1
0.3802904522702794,1
0.3803481346561243,1
0.38039940509488235,1
0.38045921728462445,1
0.38051261800255637,1
0.38056815172435526,1
0.3806215466255821,1
0.38067707429866643,1
0.3807368698832076,1
0.3807923911532067,1
0.3808479093407657,1
0.38090342444622666,1
0.38095893646993173,1
0.3810144454122231,1
0.38106995127344273,1
0.38112545405393283,1
0.38118308829637343,1
0.3812343159456544,1
0.3812919439144446,1
0.38134530018387225,1
0.3814029217574054,1
0.381454138146661,1
0.3815181549446907,1
0.38156723171463836,1
0.38163550843166427,1
0.3816781790126521,1
0.38173578140892767,1
0.3817912472473187,1
0.38184671000942105,1
0.381904302699005,1
0.3819597591912681,1
0.3820109470699895,1
0.38207066295037945,1
0.3821325077817173,1
0.3821815544112107,1
0.38223486323671274,1
0.3822924335764895,1
0.3823500006021131,1
0.38240756431396516,1
0.3824565974550486,1
0.3825141550312936,1
0.3825717092948548,1
0.3826249973262689,1
0.38268041386684165,1
0.3827336961060723,1
0.3827891066234289,1
0.38284877605479695,1
0.3829041801960576,1
0.38295318899314645,1
0.38301284863490803,1
0.38307037420450685,1
0.3831215052662119,1
0.38317902458579545,1
0.38323441043344747,1
0.38328766316346136,1
0.38334517292682446,1
0.38340693898894873,1
0.3834644418933938,1
0.3835155528104839,1
0.38356879057140136,1
0.38362415483633777,1
0.383681645251956,1
0.38373061596215835,1
0.38379022924231143,1
0.3838498389689333,1
0.3839051876764487,1
0.38395627607215654,1
0.3840094903757481,1
0.38406695864317025,1
0.3841222953350293,1
0.38417975712029756,1
0.3842308314909767,1
0.38429041495998645,1
0.3843478670858904,1
0.3844031882358185,1
0.38446063388320945,1
0.3845074390079537,1
0.3845691333253949,1
0.3846180605950183,1
0.38468187517539526,1
0.38473079692931367,1
0.3847946043161038,1
0.38484352055556065,1
0.3849009409140708,1
0.38495835797567285,1
0.38500726620576814,1
0.385064677162984,1
0.38511570635807335,1
0.3851773631614428,1
0.38523263844298883,1
0.3852879106693469,1
0.3853431798408547,1
0.3853963203944431,1
0.38545583446209825,1
0.38550471836814476,1
0.3855642259851373,1
0.38561310459299925,1
0.38567473073695396,1
0.3857321033882769,1
0.3857830985373744,1
0.3858362157192016,1
0.38589357910671657,1
0.3859488148144912,1
0.38600829601101555,1
0.3860592770779329,1
0.38611662767168653,1
0.3861697271408106,1
0.3862291951990472,1
0.386280165005819,1
0.3863353793649642,1
0.3863693559168997,1
0.38640970157300514,1
0.38647340192656365,1
0.38653497507814105,1
0.38657319098955284,1
0.3866262662215836,1
0.386696321214782,1
0.3867621259805566,1
0.3868088235100535,1
0.3868576413230464,1
0.38690221202757863,1
0.3869722476927392,1
0.38703803430433853,1
0.3870847189516764,1
0.38714413262362857,1
0.38719929930127184,1
0.38728204361185214,1
0.3873308383293032,1
0.3873859947082585,1
0.38744963290392503,1
0.38749841944478863,1
0.38755356658160567,1
0.3876065898068512,1
0.3876596102207835,1
0.3877211103793248,1
0.38777412472183737,1
0.38783561783833853,1
0.3878886261108219,1
0.3879373912399478,1
0.3879946342269026,1
0.3880497540064375,1
0.3881048707479497,1
0.388164223841641,1
0.38821297553338746,1
0.3882723222112626,1
0.38832742668724346,1
0.3883825281268885,1
0.3884333882995698,1
0.3884906029020233,1
0.38854781423115353,1
0.3886050222873347,1
0.38865375249467016,1
0.38871519154556217,1
0.3887702716235356,1
0.3888253486678611,1
0.3888783045037654,1
0.3889312575354977,1
0.38899056160229145,1
0.3890456265153664,1
0.3891006883964636,1
0.3891515120574299,1
0.38921080306406036,1
0.38926797320559314,1
0.38931878836546013,1
0.3893759523339677,1
0.38942676200729365,1
0.3894860366968069,1
0.3895368407772323,1
0.3895961089424131,1
0.38965325706082676,1
0.3897019362154699,1
0.389759078286547,1
0.3898183332819721,1
0.389873352633985,1
0.389930484911092,1
0.38998549809311067,1
0.39003416107762107,1
0.3900933997757411,1
0.3901462885052709,1
0.39019917443773106,1
0.39026263386496757,1
0.39031128336542076,1
0.39036839062873985,1
0.3904212648167368,1
0.39047625100675754,1
0.3905333488502722,1
0.3905883288777338,1
0.3906411914382605,1
0.3906961655370163,1
0.3907532508256243,1
0.39080187646424175,1
0.3908695255936023,1
0.390922373291833,1
0.3909731044547288,1
0.39103017393683887,1
0.3910851266563783,1
0.3911379629621183,1
0.3911929097588396,1
0.3912436271993103,1
0.39130068124535566,1
0.3913619578914715,1
0.3914147795728825,1
0.39146759846431073,1
0.3915288648834662,1
0.3915753403528767,1
0.39163660017163027,1
0.391689407348349,1
0.39174009961462103,1
0.3917992373442986,1
0.3918541478191191,1
0.3919069435093135,1
0.3919618480704182,1
0.392020972688237,1
0.3920695367236222,1
0.39213076627640164,1
0.39218143617469264,1
0.3922405478112578,1
0.39229543405952205,1
0.39234398476810806,1
0.39240730823707326,1
0.3924621853334977,1
0.3925128384420265,1
0.39256982012243163,1
0.3926183575115305,1
0.3926795534705062,1
0.39273441562934597,1
0.3927850549507899,1
0.3928399113220547,1
0.3929010937247489,1
0.3929559437310915,1
0.39300446238283093,1
0.3930614160573602,1
0.3931141480491337,1
0.39317531367617947,1
0.39324069348544144,1
0.3932828717391835,1
0.39333559205475854,1
0.39339463550864895,1
0.39344524140888615,1
0.39350006157766154,1
0.3935590953217885,1
0.3936096929002836,1
0.39367715235612216,1
0.3937235280923453,1
0.3937741173518346,1
0.3938289194950337,1
0.3938816110314153,1
0.39393851477243,1
0.39399962999888616,1
0.3940502052928659,1
0.39410709944131816,1
0.39416820436586725,1
0.3942187711350829,1
0.394275655694206,1
0.3943304303596729,1
0.3943767758102433,1
0.39443786425896316,1
0.39449473635679017,1
0.39454528661745075,1
0.3945979404218582,1
0.3946505914539885,1
0.39470955731908747,1
0.3947664139676981,1
0.39481695049719695,1
0.39487169552225654,1
0.394936964520032,1
0.394993808240869,1
0.39505696414123,1
0.3951032759332731,1
0.3951495855806334,1
0.39520431239910336,1
0.39526114092535514,1
0.395313757051789,1
0.3953642659287349,1
0.39542318972765345,1
0.39547579732862215,1
0.3955452351244841,1
0.3955894203024681,1
0.395639915258243,1
0.39570303036760035,1
0.3957472085740777,1
0.3958103169121826,1
0.3958629041517958,1
0.3959133853002527,1
0.3959722767528064,1
0.3960311647373611,1
0.39607743143544133,1
0.3961342103666878,1
0.3961930888163511,1
0.39624145066390926,1
0.39630032279995453,1
0.39635078187240136,1
0.39640334069887995,1
0.39646640764446356,1
0.39651685833733047,1
0.3965715103824867,1
0.39663036309098926,1
0.39667660207508504,1
0.3967375501966934,1
0.39679219018224826,1
0.3968468271824384,1
0.3969035624462569,1
0.396953991089737,1
0.3970149223078655,1
0.3970737489269276,1
0.39711996741433087,1
0.39717458650917997,1
0.39723550428805254,1
0.397281715300145,1
0.3973447268753922,1
0.39739513327701576,1
0.3974497373450324,1
0.39750643841386285,1
0.3975568366650541,1
0.3976156314147,1
0.397661824864477,1
0.3977206134418733,1
0.39777310032278945,1
0.3978339816535483,1
0.39788226421148354,1
0.39794103983137336,1
0.3979914161847238,1
0.39805018538967735,1
0.39810895114101436,1
0.39815722042486495,1
0.3982117828968103,1
0.39827263752665976,1
0.39832509544230904,1
0.3983817469005222,1
0.39843210105810783,1
0.39848035474663956,1
0.39853909522492986,1
0.398597832252979,1
0.3986502731128113,1
0.39870900361115647,1
0.39875934129311685,1
0.3988201626116369,1
0.39887678603130805,1
0.39892711526841146,1
0.39897953886365456,1
0.399038250027809,1
0.399088571139413,1
0.3991472759026923,1
0.39919759152843015,1
0.39925209726622074,1
0.399308696234248,1
0.3993610998299852,1
0.39941769262909055,1
0.3994679946508233,1
0.3995182941423899,1
0.3995790693193114,1
0.39963145874881295,1
0.399685940844124,1
0.3997425152630728,1
0.39979489613065855,1
0.39985146438603525,1
0.39990593449662304,1
0.39996249647127946,1
0.4000127710964301,1
0.4000777054132967,1
0.4001258797625595,1
0.40018871238276327,1
0.40023478712857496,1
0.400282953911305,1
0.4003436826350677,1
0.4003981259418001,1
0.40045256628462006,1
0.40050490997329186,1
0.4005593445032213,1
0.4006221498944567,1
0.4006702980232308,1
0.4007226303165589,1
0.4007749598713614,1
0.4008335657219166,1
0.400887982365051,1
0.4009423960471755,1
0.40099889942954575,1
0.40104702942238785,1
0.40110561933071154,1
0.40116002117201793,1
0.4012144200539251,1
0.40126881597675496,1
0.4013211169584564,1
0.40137759894646996,1
0.4014382612322225,1
0.4014863700837375,1
0.40153865968868063,1
0.4015951293911316,1
0.40164950460943016,1
0.4017038768712251,1
0.4017582461768379,1
0.40181261252659006,1
0.40186906676156126,1
0.4019255178096317,1
0.40197778445735505,1
0.4020300483734185,1
0.40208858071673576,1
0.4021408388426249,1
0.4022014548475681,1
0.4022495269976042,1
0.40230386664549667,1
0.40236238296425175,1
0.4024146267840809,1
0.402466867874636,1
0.4025232851872437,1
0.4025776099616524,1
0.4026277532880042,1
0.4026883397862171,1
0.4027384775606536,1
0.4027907017360718,1
0.4028512783629123,1
0.40290349664788766,1
0.4029578007718815,1
0.4030141903949526,1
0.40306431183503566,1
0.40313113651424987,1
0.4031833401879386,1
0.4032355411365462,1
0.40328356360271783,1
0.4033357593199666,1
0.4033921276347255,1
0.4034484927722766,1
0.4034965050133198,1
0.4035549515869061,1
0.4036196563090167,1
0.4036655732494537,1
0.40372400994270485,1
0.40377618267620263,1
0.4038262659396386,1
0.4038888664917959,1
0.4039368575946719,1
0.4039890192247974,1
0.4040432644340199,1
0.4041016790610591,1
0.4041517460256346,1
0.40420806836465367,1
0.40426021585027017,1
0.40431236061666814,1
0.4043728451394273,1
0.40442289852972074,1
0.4044812909854319,1
0.4045396800316636,1
0.4045876399121901,1
0.4046418526597053,1
0.40470023233192015,1
0.40474609968354724,1
0.4048044732703497,1
0.4048482512244044,1
0.404898280825262,1
0.4049545611345684,1
0.40502125962199664,1
0.4050754488675287,1
0.40513380323276443,1
0.40518381854996577,1
0.4052463341788934,1
0.4052900927938777,1
0.4053442674738957,1
0.405402606154958,1
0.40546094143281713,1
0.4055067739067995,1
0.4055609368497771,1
0.4056234289080984,1
0.4056817513059988,1
0.4057359047727712,1
0.40577755929020953,1
0.4058337901365924,1
0.40588793537078366,1
0.4059420776734274,1
0.40600454591875634,1
0.406048271368745,1
0.4061065689947989,1
0.4061627813442506,1
0.4062169087685479,1
0.40627103326322556,1
0.406325154828601,1
0.4063730291564181,1
0.4064333891727129,1
0.4064916643522898,1
0.4065416118034192,1
0.406597799704098,1
0.4066519035877296,1
0.40670600454428935,1
0.406758021934755,1
0.40680795608410586,1
0.406866209440452,1
0.4069202988044159,1
0.40697646543209265,1
0.4070367890370497,1
0.40708462930879136,1
0.4071345471523511,1
0.40719070174804733,1
0.40724269393259394,1
0.40729468341409386,1
0.40735498782662755,1
0.4074048921766336,1
0.4074589524122247,1
0.40751508879454074,1
0.4075691430733659,1
0.40762735210617673,1
0.4076730853979424,1
0.4077292097612315,1
0.4077853309747531,1
0.40783937064820036,1
0.4078913291188456,1
0.40795367572024865,1
0.40800147214903326,1
0.40805965602255806,1
0.40811160304906996,1
0.40816354737722843,1
0.40822172182162697,1
0.40827366043020347,1
0.408327673721641,1
0.4083796068276576,1
0.4084377687046407,1
0.4084896960935459,1
0.4085436977177617,1
0.4085976964259596,1
0.4086475387994638,1
0.40870568509556116,1
0.40875759857449223,1
0.4088136621048691,1
0.4088676462376998,1
0.40891747515841553,1
0.40897768179175154,1
0.40903165707108674,1
0.4090835536308754,1
0.40913752319620517,1
0.40918941426233946,1
0.4092454535895086,1
0.4093056404801994,1
0.40935337233509944,1
0.4094073273407882,1
0.409465429476058,1
0.4095173035300167,1
0.4095712496917604,1
0.4096231182568281,1
0.4096770587107294,1
0.40973721963083615,1
0.40978285653533436,1
0.4098409368562858,1
0.409890717303781,1
0.4099425693015982,1
0.41000271425094414,1
0.4100587080211335,1
0.4101084776293324,1
0.41016653904173406,1
0.41021837673998607,1
0.4102702117512303,1
0.41032826377415227,1
0.4103821662066161,1
0.4104360657337645,1
0.41049203524490624,1
0.4105459288506503,1
0.41059360154239416,1
0.41065163479546446,1
0.41070137490341063,1
0.4107573295677129,1
0.41081328110126586,1
0.41086715739715923,1
0.41091895879062823,1
0.4109790450455011,1
0.41102876887109674,1
0.41108263355887054,1
0.41113442379186577,1
0.41119035423098604,1
0.4112421388855473,1
0.41130427693145005,1
0.4113519134852652,1
0.4114036897744286,1
0.41146167603584277,1
0.41151344664236783,1
0.4115734971883799,1
0.4116190503696563,1
0.4116708128296684,1
0.4117267132771972,1
0.4117805403845413,1
0.41183436459468403,1
0.4118881859079371,1
0.4119440742058735,1
0.4119978896148939,1
0.41205791107775913,1
0.4121055117454193,1
0.4121613878990437,1
0.41221519161482395,1
0.4122710616404662,1
0.41232485945587405,1
0.4123765853953062,1
0.4124283086593041,1
0.4124841667796928,1
0.4125462276987108,1
0.41259173659157006,1
0.4126455171585957,1
0.4126951581918839,1
0.41275100140896415,1
0.4128130457707027,1
0.4128606105078701,1
0.412912308743214,1
0.4129702075939378,1
0.41302396781097667,1
0.4130756576019444,1
0.41313354699600335,1
0.41318523112330247,1
0.41324104698060216,1
0.41329479263961955,1
0.4133464684339655,1
0.41339814155806165,1
0.4134539455331794,1
0.413507679751349,1
0.41356554414203245,1
0.4136110066716168,1
0.41366679876961043,1
0.41369572678019173,1
0.4137556464258987,1
0.4138155624814568,1
0.4138568818075444,1
0.4139105943791913,1
0.41395190977889257,1
0.41402007645677485,1
0.41408410758831965,1
0.41413367726160377,1
0.4141853097252169,1
0.4142493302779014,1
0.41430508677483835,1
0.41436909966003443,1
0.4144227847269265,1
0.4144702729606933,1
0.4145280816799158,1
0.414581758212755,1
0.4146416247928738,1
0.41468703842853216,1
0.41475515501525706,1
0.414802627468343,1
0.4148500976679023,1
0.4149037569192861,1
0.4149491586524018,1
0.414996621896771,1
0.41506884425085916,1
0.4151224917660636,1
0.41517407320129746,1
0.41522977816307666,1
0.41528135406476374,1
0.4153370530509534,1
0.4153865606565695,1
0.41544019113024255,1
0.41550000634250633,1
0.41554950588155204,1
0.4156072522471562,1
0.41565468426728447,1
0.41571448665135535,1
0.41576809954155663,1
0.41581758581221945,1
0.4158732549396822,1
0.41592479766500484,1
0.4159783992813126,1
0.41603405945739874,1
0.41609383915890963,1
0.41614124810539893,1
0.4161948381211796,1
0.4162484252652242,1
0.41630200953784086,1
0.4163555909393371,1
0.4164050481464987,1
0.41646480567519245,1
0.41651631792017957,1
0.4165698878402702,1
0.41662963551965715,1
0.41667701907201105,1
0.416730580384276,1
0.4167882585893461,1
0.4168376944031315,1
0.4168933067725726,1
0.41694273739361665,1
0.41700246280092573,1
0.4170539473581441,1
0.4171136661239602,1
0.4171589676364208,1
0.41721868013107205,1
0.41726809467172266,1
0.4173195655551699,1
0.41738956170541025,1
0.4174286750672601,1
0.41748013768636894,1
0.4175357143404832,1
0.41759334612689947,1
0.41764274215752667,1
0.41769830977561456,1
0.4177456427186314,1
0.41780120461923304,1
0.4178670517633429,1
0.4179143767201675,1
0.41796581435050906,1
0.4180193066795161,1
0.41807279614724696,1
0.4181303969898809,1
0.4181777094858399,1
0.4182291335730993,1
0.418286725411529,1
0.41833608720468846,1
0.4183957294540417,1
0.4184471423313335,1
0.41849855256547724,1
0.4185520164054275,1
0.4186116457780516,1
0.41865687948210345,1
0.4187165026023223,1
0.4187699547914077,1
0.4188213484327921,1
0.418874795018082,1
0.41893234968475374,1
0.41898373498096525,1
0.4190412833781554,1
0.4190926630772256,1
0.41914198510486417,1
0.41919952439599584,1
0.41925089596554227,1
0.41930637429664497,1
0.4193597949659365,1
0.4194111583030032,1
0.41946251900201315,1
0.41951798559419073,1
0.41957139496056295,1
0.41963096358106367,1
0.41968436691385513,1
0.4197316059464497,1
0.4197850039050174,1
0.419840452613436,1
0.4199000052091768,1
0.41994723405656537,1
0.42000062050258075,1
0.4200540040986357,1
0.4201114909382716,1
0.42016076274208114,1
0.42021003211829977,1
0.42026545726511355,1
0.42031882672547893,1
0.42037835084046005,1
0.42042966188907427,1
0.4204748134340856,1
0.4205343282650965,1
0.42059178749983744,1
0.4206369317253857,1
0.42069438506508194,1
0.4207477316393212,1
0.42079902373860534,1
0.4208605707851872,1
0.4209077542890224,1
0.4209569868760817,1
0.4210205753805322,1
0.42106980241356734,1
0.42112107799624876,1
0.4211744018133443,1
0.4212236212747292,1
0.421278990273231,1
0.4213364067374178,1
0.4213897190739051,1
0.4214409782557172,1
0.4214942850176926,1
0.42154963903225673,1
0.4216111398994383,1
0.4216541882560739,1
0.42170748365402894,1
0.421768974814694,1
0.42181611547731596,1
0.4218735011108384,1
0.4219226861758033,1
0.4219739180461364,1
0.42203129462503264,1
0.4220866189227612,1
0.42213374461416,1
0.42218701446077594,1
0.4222443788145824,1
0.42229559420707247,1
0.4223488554329127,1
0.42240006547500825,1
0.42245332113701944,1
0.4225127183373805,1
0.42256801600782673,1
0.42261511901904897,1
0.42267041102742237,1
0.42273184300688244,1
0.42278098587339574,1
0.4228362687116716,1
0.422883359089376,1
0.42293249451070153,1
0.4229939103924584,1
0.4230409933475163,1
0.4230962618141067,1
0.42314948041361045,1
0.42320269618104556,1
0.4232620488886209,1
0.4233111657068433,1
0.4233623264939529,1
0.42341348466377027,1
0.4234666863842446,1
0.42352193132909055,1
0.42358944878391264,1
0.42362832040221476,1
0.4236794649664281,1
0.4237387893840689,1
0.423785837281906,1
0.4238451553895939,1
0.42389628886536207,1
0.42394741972663164,1
0.42400468318765105,1
0.42405580850706753,1
0.4241232899266977,1
0.4241600960545132,1
0.4242132580698568,1
0.42427255082992144,1
0.42432570686743765,1
0.4243809043774307,1
0.4244360988408267,1
0.4244872021093008,1
0.4245383027663641,1
0.4245975762573345,1
0.4246466275240934,1
0.4246997636814216,1
0.4247508534778807,1
0.424801940664306,1
0.4248632418431469,1
0.424910236868834,1
0.4249633590211927,1
0.42501852134656437,1
0.42507163774708273,1
0.42512475132639893,1
0.42517581941549315,1
0.4252309700226235,1
0.4252840751401309,1
0.42534330444435714,1
0.42538823467996256,1
0.42544541569669736,1
0.42549646741311814,1
0.4255495584336013,1
0.4256087720159894,1
0.4256557320193464,1
0.42571289774279425,1
0.42576393580597216,1
0.425814971264399,1
0.4258741691332929,1
0.42592519896636494,1
0.42597622619552616,1
0.4260292917519104,1
0.4260864361251442,1
0.4261374551276929,1
0.4261884715274358,1
0.4262374448227158,1
0.42630069844630225,1
0.42635374678763593,1
0.42640475215443163,1
0.4264577949763222,1
0.4265067550840444,1
0.4265618323401092,1
0.42662098601423265,1
0.42666585888124925,1
0.426716848331543,1
0.42677191401778236,1
0.4268290159712967,1
0.42688611466436377,1
0.42693301472340534,1
0.42698195157041396,1
0.4270370026608983,1
0.42709408947977107,1
0.42714097978602444,1
0.42719806066965205,1
0.4272551382952383,1
0.42732036587837563,1
0.4273876273676316,1
0.4274304277781144,1
0.42746099837837037,1
0.4275160231038466,1
0.42757104480176905,1
0.4276219881191885,1
0.427677003987205,1
0.42772386696902354,1
0.42778906398628325,1
0.4278399961985756,1
0.4278868515428945,1
0.42793777877502076,1
0.4279948141960695,1
0.42804369911080564,1
0.4281007284911358,1
0.4281536814322767,1
0.4282025585816081,1
0.42825754251918474,1
0.4283145597058093,1
0.4283736097935363,1
0.4284163680252659,1
0.42847134020833705,1
0.42852630936963343,1
0.4285812755094873,1
0.4286342030110366,1
0.4286830566800585,1
0.4287339433808302,1
0.42878889810934234,1
0.4288418146233776,1
0.42889879850712964,1
0.428943569280776,1
0.4290046171056609,1
